Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Year,Month,Month_Name,Profit_Margin_%
ORD-00071,2024-11-04,2024-11-09,CUST-0018,Corporate,North,Uttar Pradesh,Lucknow,Furniture,Bookcases,Apex Bookcases Plus,27710.15,2,0.0,4960.6,2024,11,Nov 2024,17.9
ORD-01144,2024-11-16,2024-11-21,CUST-0374,Corporate,South,Telangana,Hyderabad,Clothing,Footwear,Apex Footwear Plus,6753.12,3,0.0,2469.87,2024,11,Nov 2024,36.57
ORD-01914,2024-12-01,2024-12-03,CUST-0310,Consumer,South,Karnataka,Bengaluru,Furniture,Sofas,Zenith Sofas Plus,23226.73,1,0.0,3902.52,2024,12,Dec 2024,16.8
ORD-01630,2023-01-04,2023-01-08,CUST-0309,Consumer,West,Rajasthan,Jaipur,Electronics,Laptops,Pulse Laptops Basic,30352.46,1,0.05,3738.1,2023,1,Jan 2023,12.32
ORD-00657,2023-11-27,2023-11-30,CUST-0038,Home Office,East,Bihar,Patna,Office Supplies,Paper Products,Nova Paper Products Plus,20087.97,8,0.15,2500.53,2023,11,Nov 2023,12.45
ORD-00415,2024-07-21,2024-07-24,CUST-0380,Corporate,East,Odisha,Bhubaneswar,Furniture,Study Tables,Nova Study Tables Eco,49243.7,2,0.0,9975.81,2024,7,Jul 2024,20.26
ORD-01927,2024-05-14,2024-05-15,CUST-0289,Consumer,South,Kerala,Kochi,Electronics,Smart Watches,Crest Smart Watches Basic,62994.67,2,0.0,2228.5,2024,5,May 2024,3.54
ORD-01709,2024-10-29,2024-11-02,CUST-0253,Corporate,East,West Bengal,Kolkata,Electronics,Tablets,Crest Tablets Premium,105087.77,3,0.05,7876.54,2024,10,Oct 2024,7.5
ORD-01834,2023-02-28,2023-03-03,CUST-0305,Consumer,South,Karnataka,Bengaluru,Clothing,Winter Wear,Vertex Winter Wear Classic,2636.28,3,0.05,758.91,2023,2,Feb 2023,28.79
ORD-01597,2023-12-06,2023-12-07,CUST-0285,Consumer,North,Delhi,New Delhi,Office Supplies,Paper Products,Apex Paper Products Classic,379.14,4,0.0,94.28,2023,12,Dec 2023,24.87
ORD-00284,2024-09-05,2024-09-06,CUST-0390,Corporate,South,Karnataka,Bengaluru,Clothing,Winter Wear,Pulse Winter Wear Plus,15048.69,4,0.0,5254.47,2024,9,Sep 2024,34.92
ORD-00030,2024-04-15,2024-04-17,CUST-0268,Corporate,North,Delhi,New Delhi,Groceries,Personal Care,Zenith Personal Care Plus,786.21,1,0.15,72.86,2024,4,Apr 2024,9.27
ORD-00638,2023-10-18,2023-10-24,CUST-0353,Home Office,South,Kerala,Kochi,Office Supplies,Printers,Pulse Printers Eco,33968.85,8,0.1,5690.01,2023,10,Oct 2023,16.75
ORD-01836,2023-11-05,2023-11-11,CUST-0274,Corporate,West,Maharashtra,Mumbai,Electronics,Smart Watches,Nova Smart Watches Pro,44119.64,1,0.0,3798.97,2023,11,Nov 2023,8.61
ORD-01707,2023-11-11,2023-11-15,CUST-0361,Consumer,West,Maharashtra,Pune,Clothing,Women's Wear,Aura Women's Wear Lite,572.38,1,0.0,191.98,2023,11,Nov 2023,33.54
ORD-00578,2023-10-07,2023-10-13,CUST-0084,Consumer,North,Delhi,New Delhi,Groceries,Personal Care,Zenith Personal Care Pro,4716.62,8,0.0,1154.57,2023,10,Oct 2023,24.48
ORD-01410,2024-05-26,2024-05-28,CUST-0122,Home Office,South,Telangana,Hyderabad,Clothing,Men's Wear,Nova Men's Wear Ultra,3917.13,3,0.0,1493.29,2024,5,May 2024,38.12
ORD-01387,2023-03-10,2023-03-11,CUST-0279,Corporate,South,Kerala,Kochi,Electronics,Tablets,Nimbus Tablets Classic,89286.58,2,0.1,-322.77,2023,3,Mar 2023,-0.36
ORD-00612,2023-05-27,2023-06-01,CUST-0356,Consumer,North,Punjab,Ludhiana,Office Supplies,Stationery,Atlas Stationery Ultra,39638.37,7,0.15,5680.07,2023,5,May 2023,14.33
ORD-00237,2023-11-03,2023-11-07,CUST-0173,Home Office,North,Delhi,New Delhi,Electronics,Laptops,Apex Laptops Max,87106.72,3,0.0,7254.39,2023,11,Nov 2023,8.33
ORD-01180,2024-10-13,2024-10-17,CUST-0127,Consumer,West,Rajasthan,Jaipur,Electronics,Smart Watches,Atlas Smart Watches Plus,21766.58,2,0.4,-6411.48,2024,10,Oct 2024,-29.46
ORD-00441,2023-12-02,2023-12-05,CUST-0092,Consumer,West,Maharashtra,Mumbai,Electronics,Mobile Phones,Nova Mobile Phones Lite,54037.22,2,0.1,101.61,2023,12,Dec 2023,0.19
ORD-01497,2024-10-13,2024-10-18,CUST-0316,Consumer,East,West Bengal,Kolkata,Groceries,Snacks,Nova Snacks Classic,4827.86,8,0.0,907.62,2024,10,Oct 2024,18.8
ORD-01562,2024-12-07,2024-12-09,CUST-0231,Consumer,South,Tamil Nadu,Chennai,Clothing,Men's Wear,Atlas Men's Wear Smart,11080.14,4,0.1,3033.6,2024,12,Dec 2024,27.38
ORD-00860,2024-12-19,2024-12-25,CUST-0291,Consumer,South,Telangana,Hyderabad,Electronics,Headphones,Orbit Headphones Max,57898.43,2,0.15,-5784.93,2024,12,Dec 2024,-9.99
ORD-00359,2024-10-04,2024-10-09,CUST-0095,Consumer,North,Haryana,Gurugram,Electronics,Laptops,Atlas Laptops Smart,37848.27,2,0.15,-2007.52,2024,10,Oct 2024,-5.3
ORD-01735,2023-10-26,2023-10-31,CUST-0262,Home Office,North,Delhi,New Delhi,Electronics,Mobile Phones,Zenith Mobile Phones Pro,81453.96,3,0.1,-1843.73,2023,10,Oct 2023,-2.26
ORD-00576,2024-12-05,2024-12-08,CUST-0314,Consumer,North,Punjab,Ludhiana,Groceries,Staples,Nimbus Staples Lite,7930.19,10,0.05,1827.69,2024,12,Dec 2024,23.05
ORD-00287,2023-10-16,2023-10-22,CUST-0029,Consumer,North,Uttar Pradesh,Ghaziabad,Office Supplies,Storage & Organizers,Aura Storage & Organizers Basic,36231.94,8,0.05,6537.29,2023,10,Oct 2023,18.04
ORD-00391,2023-04-30,2023-05-05,CUST-0038,Consumer,North,Punjab,Ludhiana,Clothing,Men's Wear,Zenith Men's Wear Premium,2041.41,2,0.05,613.36,2023,4,Apr 2023,30.05
ORD-01073,2023-07-09,2023-07-13,CUST-0177,Corporate,South,Karnataka,Bengaluru,Office Supplies,Stationery,Apex Stationery Lite,2392.07,8,0.1,384.5,2023,7,Jul 2023,16.07
ORD-01455,2024-10-28,2024-11-02,CUST-0261,Consumer,West,Maharashtra,Mumbai,Electronics,Smart Watches,Aura Smart Watches Smart,41777.94,2,0.2,-3419.09,2024,10,Oct 2024,-8.18
ORD-00099,2024-10-02,2024-10-08,CUST-0394,Consumer,South,Telangana,Hyderabad,Clothing,Women's Wear,Pulse Women's Wear Ultra,16945.44,4,0.0,6476.7,2024,10,Oct 2024,38.22
ORD-00138,2023-05-24,2023-05-29,CUST-0323,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Tablets,Zenith Tablets Premium,18566.66,3,0.0,2058.12,2023,5,May 2023,11.09
ORD-01778,2023-12-28,2024-01-01,CUST-0184,Home Office,West,Maharashtra,Mumbai,Clothing,Kids Wear,Nova Kids Wear Max,9411.54,4,0.15,2240.78,2023,12,Dec 2023,23.81
ORD-01978,2024-12-27,2024-12-29,CUST-0205,Corporate,South,Tamil Nadu,Chennai,Groceries,Snacks,Apex Snacks Ultra,4435.76,8,0.1,160.89,2024,12,Dec 2024,3.63
ORD-01420,2023-01-28,2023-02-03,CUST-0239,Corporate,North,Delhi,New Delhi,Clothing,Kids Wear,Zenith Kids Wear Eco,18015.34,5,0.2,3190.82,2023,1,Jan 2023,17.71
ORD-01293,2023-09-26,2023-09-27,CUST-0227,Consumer,West,Maharashtra,Pune,Furniture,Bookcases,Pulse Bookcases Smart,34997.56,1,0.1,3143.48,2023,9,Sep 2023,8.98
ORD-00009,2023-10-17,2023-10-21,CUST-0028,Home Office,West,Gujarat,Ahmedabad,Clothing,Kids Wear,Vertex Kids Wear Smart,6067.82,4,0.3,394.67,2023,10,Oct 2023,6.5
ORD-00989,2024-01-17,2024-01-22,CUST-0304,Consumer,North,Uttar Pradesh,Ghaziabad,Electronics,Headphones,Nova Headphones Classic,125095.17,3,0.0,11423.02,2024,1,Jan 2024,9.13
ORD-01640,2024-12-08,2024-12-14,CUST-0092,Corporate,North,Delhi,New Delhi,Furniture,Bookcases,Aura Bookcases Eco,28425.4,1,0.1,2938.06,2024,12,Dec 2024,10.34
ORD-01302,2023-01-18,2023-01-20,CUST-0084,Consumer,North,Uttar Pradesh,Ghaziabad,Office Supplies,Printers,Orbit Printers Premium,42311.96,6,0.3,831.07,2023,1,Jan 2023,1.96
ORD-01239,2024-12-06,2024-12-07,CUST-0354,Consumer,North,Delhi,New Delhi,Furniture,Bookcases,Atlas Bookcases Classic,10637.98,1,0.05,1219.23,2024,12,Dec 2024,11.46
ORD-00572,2023-09-20,2023-09-21,CUST-0156,Corporate,North,Haryana,Gurugram,Furniture,Study Tables,Apex Study Tables Premium,36088.44,2,0.0,6065.76,2023,9,Sep 2023,16.81
ORD-00705,2023-09-06,2023-09-07,CUST-0245,Consumer,South,Kerala,Kochi,Office Supplies,Storage & Organizers,Pulse Storage & Organizers Smart,6124.09,1,0.0,1802.35,2023,9,Sep 2023,29.43
ORD-00069,2023-11-27,2023-11-29,CUST-0198,Consumer,West,Maharashtra,Pune,Clothing,Kids Wear,Zenith Kids Wear Pro,8297.06,3,0.05,2427.95,2023,11,Nov 2023,29.26
ORD-00704,2023-07-30,2023-08-01,CUST-0301,Consumer,North,Punjab,Ludhiana,Electronics,Headphones,Atlas Headphones Ultra,36279.95,1,0.0,1929.51,2023,7,Jul 2023,5.32
ORD-00343,2024-10-13,2024-10-18,CUST-0217,Home Office,East,West Bengal,Kolkata,Electronics,Tablets,Atlas Tablets Classic,67297.58,2,0.15,-1585.96,2024,10,Oct 2024,-2.36
ORD-01960,2023-07-28,2023-08-02,CUST-0358,Consumer,North,Haryana,Gurugram,Clothing,Footwear,Zenith Footwear Eco,9313.5,4,0.2,1478.99,2023,7,Jul 2023,15.88
ORD-00926,2024-05-08,2024-05-14,CUST-0108,Corporate,West,Maharashtra,Mumbai,Clothing,Women's Wear,Apex Women's Wear Eco,8917.61,2,0.0,3459.51,2024,5,May 2024,38.79
ORD-00076,2023-10-28,2023-10-30,CUST-0342,Consumer,West,Gujarat,Ahmedabad,Clothing,Footwear,Vertex Footwear Classic,1749.81,1,0.05,575.25,2023,10,Oct 2023,32.87
ORD-00694,2024-02-14,2024-02-18,CUST-0134,Consumer,West,Gujarat,Ahmedabad,Furniture,Bed Frames,Crest Bed Frames Premium,69981.0,2,0.0,12446.05,2024,2,Feb 2024,17.78
ORD-00468,2023-12-10,2023-12-16,CUST-0271,Consumer,North,Delhi,New Delhi,Clothing,Winter Wear,Apex Winter Wear Lite,4917.8,2,0.05,1435.13,2023,12,Dec 2023,29.18
ORD-01717,2023-09-21,2023-09-26,CUST-0187,Consumer,East,Bihar,Patna,Electronics,Mobile Phones,Vertex Mobile Phones Ultra,51463.59,1,0.2,-4343.62,2023,9,Sep 2023,-8.44
ORD-00232,2024-12-03,2024-12-07,CUST-0046,Home Office,East,Bihar,Patna,Electronics,Mobile Phones,Zenith Mobile Phones Ultra,89510.39,3,0.05,6140.21,2024,12,Dec 2024,6.86
ORD-01740,2023-05-06,2023-05-10,CUST-0235,Corporate,West,Maharashtra,Mumbai,Electronics,Tablets,Nova Tablets Premium,28339.52,2,0.2,-1608.85,2023,5,May 2023,-5.68
ORD-01424,2023-04-04,2023-04-06,CUST-0165,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Printers,Zenith Printers Pro,17603.91,4,0.0,4375.55,2023,4,Apr 2023,24.86
ORD-01505,2023-08-07,2023-08-10,CUST-0076,Corporate,South,Karnataka,Bengaluru,Clothing,Kids Wear,Crest Kids Wear Plus,3376.92,4,0.1,833.54,2023,8,Aug 2023,24.68
ORD-00988,2024-11-09,2024-11-10,CUST-0356,Consumer,South,Telangana,Hyderabad,Clothing,Women's Wear,Orbit Women's Wear Premium,13376.85,5,0.05,3797.89,2024,11,Nov 2024,28.39
ORD-01101,2023-01-20,2023-01-23,CUST-0312,Consumer,West,Maharashtra,Pune,Clothing,Kids Wear,Aura Kids Wear Basic,562.19,1,0.0,184.86,2023,1,Jan 2023,32.88
ORD-01339,2023-12-07,2023-12-12,CUST-0122,Consumer,South,Kerala,Kochi,Groceries,Beverages,Nimbus Beverages Ultra,3450.49,4,0.4,-695.54,2023,12,Dec 2023,-20.16
ORD-01037,2023-11-11,2023-11-17,CUST-0373,Consumer,East,West Bengal,Kolkata,Electronics,Headphones,Atlas Headphones Eco,21513.32,1,0.0,3092.6,2023,11,Nov 2023,14.38
ORD-00133,2024-08-05,2024-08-08,CUST-0073,Corporate,West,Rajasthan,Jaipur,Groceries,Personal Care,Atlas Personal Care Ultra,4976.5,7,0.15,469.22,2024,8,Aug 2024,9.43
ORD-01158,2023-06-26,2023-07-02,CUST-0083,Consumer,East,West Bengal,Kolkata,Electronics,Laptops,Orbit Laptops Eco,21130.82,3,0.3,-4738.42,2023,6,Jun 2023,-22.42
ORD-00493,2023-11-26,2023-11-30,CUST-0042,Consumer,North,Uttar Pradesh,Ghaziabad,Electronics,Headphones,Crest Headphones Lite,109571.32,2,0.0,8340.12,2023,11,Nov 2023,7.61
ORD-01195,2023-03-31,2023-04-05,CUST-0105,Corporate,North,Punjab,Ludhiana,Office Supplies,Paper Products,Crest Paper Products Eco,6014.49,8,0.05,1012.81,2023,3,Mar 2023,16.84
ORD-01118,2023-01-31,2023-02-01,CUST-0194,Consumer,West,Maharashtra,Pune,Groceries,Staples,Orbit Staples Max,2919.41,9,0.0,577.29,2023,1,Jan 2023,19.77
ORD-01678,2024-02-04,2024-02-08,CUST-0257,Corporate,West,Maharashtra,Pune,Electronics,Smart Watches,Orbit Smart Watches Plus,41174.02,2,0.15,-1114.63,2024,2,Feb 2024,-2.71
ORD-01529,2023-01-25,2023-01-30,CUST-0252,Consumer,North,Haryana,Gurugram,Electronics,Smart Watches,Pulse Smart Watches Max,86089.71,3,0.0,6696.48,2023,1,Jan 2023,7.78
ORD-00886,2023-10-14,2023-10-18,CUST-0036,Consumer,West,Maharashtra,Pune,Electronics,Headphones,Aura Headphones Classic,134420.45,3,0.15,-14123.03,2023,10,Oct 2023,-10.51
ORD-00234,2024-11-02,2024-11-06,CUST-0311,Home Office,East,West Bengal,Kolkata,Electronics,Headphones,Apex Headphones Basic,88367.62,3,0.05,5486.27,2024,11,Nov 2024,6.21
ORD-01056,2023-11-17,2023-11-19,CUST-0381,Consumer,West,Maharashtra,Pune,Clothing,Women's Wear,Apex Women's Wear Classic,12532.02,3,0.0,4850.21,2023,11,Nov 2023,38.7
ORD-00827,2024-09-07,2024-09-11,CUST-0163,Corporate,South,Tamil Nadu,Chennai,Groceries,Staples,Aura Staples Plus,1802.12,4,0.1,248.28,2024,9,Sep 2024,13.78
ORD-01060,2024-04-25,2024-04-29,CUST-0118,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Paper Products,Orbit Paper Products Max,17435.33,6,0.4,-1255.8,2024,4,Apr 2024,-7.2
ORD-00254,2023-11-13,2023-11-14,CUST-0338,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper Products,Aura Paper Products Plus,31464.44,5,0.0,8189.47,2023,11,Nov 2023,26.03
ORD-01551,2024-09-27,2024-10-03,CUST-0389,Home Office,South,Telangana,Hyderabad,Furniture,Bookcases,Nimbus Bookcases Ultra,21692.4,1,0.0,2693.21,2024,9,Sep 2024,12.42
ORD-00673,2024-03-18,2024-03-24,CUST-0394,Home Office,North,Haryana,Gurugram,Groceries,Beverages,Nova Beverages Lite,9868.24,10,0.15,837.43,2024,3,Mar 2024,8.49
ORD-00810,2023-06-08,2023-06-11,CUST-0377,Consumer,East,Bihar,Patna,Clothing,Footwear,Pulse Footwear Lite,7336.1,4,0.0,2186.05,2023,6,Jun 2023,29.8
ORD-01921,2024-09-04,2024-09-05,CUST-0355,Home Office,East,West Bengal,Kolkata,Electronics,Mobile Phones,Apex Mobile Phones Smart,41592.04,3,0.0,-114.03,2024,9,Sep 2024,-0.27
ORD-01113,2023-04-08,2023-04-09,CUST-0032,Consumer,West,Rajasthan,Jaipur,Clothing,Men's Wear,Apex Men's Wear Max,1540.04,1,0.05,422.48,2023,4,Apr 2023,27.43
ORD-01308,2023-10-28,2023-10-29,CUST-0371,Home Office,West,Maharashtra,Pune,Clothing,Footwear,Atlas Footwear Premium,2880.5,3,0.1,822.58,2023,10,Oct 2023,28.56
ORD-00302,2024-12-02,2024-12-08,CUST-0213,Consumer,North,Delhi,New Delhi,Groceries,Personal Care,Nova Personal Care Classic,2188.29,9,0.0,446.03,2024,12,Dec 2024,20.38
ORD-01842,2023-08-15,2023-08-20,CUST-0158,Consumer,South,Telangana,Hyderabad,Electronics,Smart Watches,Atlas Smart Watches Classic,24770.97,1,0.05,1342.46,2023,8,Aug 2023,5.42
ORD-00068,2024-10-26,2024-10-27,CUST-0063,Consumer,West,Gujarat,Ahmedabad,Electronics,Tablets,Nimbus Tablets Classic,19433.05,1,0.0,1669.13,2024,10,Oct 2024,8.59
ORD-01246,2023-12-09,2023-12-13,CUST-0400,Consumer,West,Maharashtra,Pune,Groceries,Staples,Pulse Staples Plus,4291.03,4,0.0,820.28,2023,12,Dec 2023,19.12
ORD-00783,2023-08-13,2023-08-19,CUST-0292,Consumer,North,Uttar Pradesh,Ghaziabad,Office Supplies,Storage & Organizers,Aura Storage & Organizers Lite,654.01,4,0.4,-97.45,2023,8,Aug 2023,-14.9
ORD-00794,2023-05-19,2023-05-21,CUST-0274,Consumer,West,Rajasthan,Jaipur,Clothing,Footwear,Crest Footwear Eco,7244.43,2,0.05,1799.28,2023,5,May 2023,24.84
ORD-00676,2024-11-07,2024-11-10,CUST-0093,Corporate,South,Kerala,Kochi,Clothing,Winter Wear,Pulse Winter Wear Lite,15810.67,5,0.05,4596.49,2024,11,Nov 2024,29.07
ORD-01291,2023-11-19,2023-11-20,CUST-0250,Corporate,North,Punjab,Ludhiana,Office Supplies,Paper Products,Nimbus Paper Products Premium,7669.14,8,0.0,2284.1,2023,11,Nov 2023,29.78
ORD-00899,2024-06-07,2024-06-13,CUST-0278,Corporate,West,Maharashtra,Mumbai,Furniture,Bed Frames,Apex Bed Frames Classic,11619.18,1,0.0,2114.27,2024,6,Jun 2024,18.2
ORD-01460,2023-09-19,2023-09-24,CUST-0161,Corporate,West,Rajasthan,Jaipur,Electronics,Smart Watches,Aura Smart Watches Classic,16587.45,1,0.1,-23.42,2023,9,Sep 2023,-0.14
ORD-01879,2023-01-10,2023-01-12,CUST-0132,Home Office,East,Odisha,Bhubaneswar,Groceries,Personal Care,Crest Personal Care Basic,4349.29,4,0.3,-556.85,2023,1,Jan 2023,-12.8
ORD-01563,2024-10-19,2024-10-25,CUST-0250,Consumer,South,Karnataka,Bengaluru,Office Supplies,Stationery,Nova Stationery Premium,974.9,1,0.2,80.12,2024,10,Oct 2024,8.22
ORD-00713,2023-09-26,2023-09-29,CUST-0102,Consumer,South,Kerala,Kochi,Electronics,Mobile Phones,Nova Mobile Phones Smart,48236.28,1,0.15,-5173.15,2023,9,Sep 2023,-10.72
ORD-00728,2024-10-13,2024-10-14,CUST-0059,Corporate,North,Delhi,New Delhi,Groceries,Snacks,Pulse Snacks Classic,502.33,1,0.2,-12.17,2024,10,Oct 2024,-2.42
ORD-00147,2023-12-13,2023-12-17,CUST-0021,Consumer,North,Haryana,Gurugram,Clothing,Footwear,Zenith Footwear Lite,2645.21,2,0.05,684.69,2023,12,Dec 2023,25.88
ORD-01128,2023-12-27,2023-12-31,CUST-0214,Corporate,West,Rajasthan,Jaipur,Clothing,Footwear,Vertex Footwear Ultra,779.78,1,0.0,288.35,2023,12,Dec 2023,36.98
ORD-00434,2024-10-11,2024-10-14,CUST-0207,Corporate,East,West Bengal,Kolkata,Electronics,Headphones,Nimbus Headphones Smart,32316.8,2,0.05,2475.01,2024,10,Oct 2024,7.66
ORD-00261,2023-09-16,2023-09-21,CUST-0063,Consumer,South,Telangana,Hyderabad,Electronics,Smart Watches,Nova Smart Watches Premium,74762.28,2,0.15,-2932.51,2023,9,Sep 2023,-3.92
ORD-00987,2024-08-01,2024-08-06,CUST-0397,Consumer,West,Maharashtra,Pune,Electronics,Headphones,Pulse Headphones Smart,46560.35,1,0.15,-3658.75,2024,8,Aug 2024,-7.86
ORD-00961,2023-09-15,2023-09-20,CUST-0190,Corporate,South,Kerala,Kochi,Furniture,Bookcases,Zenith Bookcases Lite,28132.31,1,0.3,-3209.52,2023,9,Sep 2023,-11.41
ORD-00405,2023-04-09,2023-04-15,CUST-0001,Consumer,South,Tamil Nadu,Chennai,Clothing,Kids Wear,Orbit Kids Wear Smart,2959.71,1,0.3,252.93,2023,4,Apr 2023,8.55
ORD-01981,2024-11-23,2024-11-26,CUST-0387,Consumer,South,Karnataka,Bengaluru,Furniture,Office Chairs,Vertex Office Chairs Max,21418.5,1,0.05,3210.78,2024,11,Nov 2024,14.99
ORD-01790,2023-03-15,2023-03-20,CUST-0109,Corporate,North,Haryana,Gurugram,Office Supplies,Printers,Nimbus Printers Pro,11856.71,8,0.0,3406.72,2023,3,Mar 2023,28.73
ORD-00189,2023-10-27,2023-10-31,CUST-0067,Corporate,South,Kerala,Kochi,Groceries,Beverages,Vertex Beverages Premium,3420.22,4,0.1,373.21,2023,10,Oct 2023,10.91
ORD-01924,2024-07-15,2024-07-16,CUST-0103,Corporate,West,Maharashtra,Mumbai,Groceries,Staples,Nova Staples Eco,939.68,8,0.0,196.76,2024,7,Jul 2024,20.94
ORD-00259,2024-12-07,2024-12-12,CUST-0237,Consumer,North,Punjab,Ludhiana,Office Supplies,Stationery,Nova Stationery Pro,21809.39,7,0.0,6480.92,2024,12,Dec 2024,29.72
ORD-01294,2023-12-17,2023-12-21,CUST-0293,Home Office,West,Maharashtra,Pune,Groceries,Personal Care,Crest Personal Care Eco,1863.41,4,0.05,307.07,2023,12,Dec 2023,16.48
ORD-00663,2024-11-23,2024-11-26,CUST-0320,Consumer,West,Maharashtra,Mumbai,Groceries,Snacks,Nimbus Snacks Basic,2122.83,6,0.0,509.39,2024,11,Nov 2024,24.0
ORD-00139,2023-11-19,2023-11-21,CUST-0158,Corporate,East,Bihar,Patna,Electronics,Headphones,Crest Headphones Classic,67262.36,3,0.05,7786.1,2023,11,Nov 2023,11.58
ORD-00577,2023-04-27,2023-04-30,CUST-0352,Consumer,South,Karnataka,Bengaluru,Furniture,Bed Frames,Zenith Bed Frames Basic,27108.65,1,0.15,1129.9,2023,4,Apr 2023,4.17
ORD-00907,2024-12-11,2024-12-14,CUST-0228,Corporate,North,Delhi,New Delhi,Groceries,Staples,Nimbus Staples Lite,401.35,3,0.2,27.5,2024,12,Dec 2024,6.85
ORD-01050,2024-02-05,2024-02-09,CUST-0337,Consumer,South,Telangana,Hyderabad,Clothing,Winter Wear,Crest Winter Wear Lite,2254.48,3,0.15,463.64,2024,2,Feb 2024,20.57
ORD-00296,2024-09-16,2024-09-20,CUST-0036,Consumer,South,Kerala,Kochi,Electronics,Tablets,Apex Tablets Basic,15220.77,1,0.05,408.97,2024,9,Sep 2024,2.69
ORD-01287,2024-03-28,2024-04-03,CUST-0202,Consumer,East,Odisha,Bhubaneswar,Electronics,Smart Watches,Aura Smart Watches Plus,21367.92,1,0.1,-25.53,2024,3,Mar 2024,-0.12
ORD-00799,2024-01-08,2024-01-10,CUST-0234,Corporate,East,Bihar,Patna,Clothing,Winter Wear,Pulse Winter Wear Classic,6027.15,4,0.0,2129.17,2024,1,Jan 2024,35.33
ORD-01250,2023-12-27,2023-12-30,CUST-0387,Home Office,South,Kerala,Kochi,Groceries,Staples,Crest Staples Smart,1513.32,3,0.1,125.17,2023,12,Dec 2023,8.27
ORD-00922,2024-11-01,2024-11-07,CUST-0250,Home Office,West,Gujarat,Ahmedabad,Furniture,Sofas,Pulse Sofas Max,21639.02,2,0.15,1518.03,2024,11,Nov 2024,7.02
ORD-01480,2024-11-29,2024-12-02,CUST-0335,Consumer,North,Punjab,Ludhiana,Furniture,Sofas,Atlas Sofas Smart,54979.36,2,0.1,3331.4,2024,11,Nov 2024,6.06
ORD-00830,2023-10-24,2023-10-27,CUST-0400,Corporate,East,Odisha,Bhubaneswar,Clothing,Winter Wear,Pulse Winter Wear Basic,4174.33,4,0.0,1498.56,2023,10,Oct 2023,35.9
ORD-01316,2023-10-31,2023-11-05,CUST-0053,Corporate,East,Bihar,Patna,Electronics,Mobile Phones,Pulse Mobile Phones Smart,63140.86,2,0.05,3214.67,2023,10,Oct 2023,5.09
ORD-00661,2024-12-28,2024-12-30,CUST-0024,Corporate,West,Maharashtra,Mumbai,Furniture,Bookcases,Aura Bookcases Basic,44195.9,2,0.15,2382.38,2024,12,Dec 2024,5.39
ORD-00494,2024-12-01,2024-12-03,CUST-0281,Corporate,North,Delhi,New Delhi,Furniture,Study Tables,Crest Study Tables Plus,15757.98,1,0.0,2387.3,2024,12,Dec 2024,15.15
ORD-01662,2024-11-14,2024-11-15,CUST-0271,Consumer,West,Maharashtra,Mumbai,Groceries,Staples,Pulse Staples Eco,4953.64,8,0.4,-1040.83,2024,11,Nov 2024,-21.01
ORD-01817,2024-12-08,2024-12-12,CUST-0170,Corporate,East,West Bengal,Kolkata,Office Supplies,Paper Products,Aura Paper Products Premium,1205.75,4,0.0,375.18,2024,12,Dec 2024,31.12
ORD-01988,2023-06-30,2023-07-04,CUST-0094,Corporate,East,West Bengal,Kolkata,Office Supplies,Stationery,Nimbus Stationery Classic,22291.67,3,0.2,827.11,2023,6,Jun 2023,3.71
ORD-01575,2024-01-06,2024-01-11,CUST-0039,Home Office,West,Rajasthan,Jaipur,Clothing,Winter Wear,Crest Winter Wear Smart,17062.79,5,0.4,-866.16,2024,1,Jan 2024,-5.08
ORD-01406,2023-07-19,2023-07-25,CUST-0277,Consumer,West,Maharashtra,Pune,Furniture,Bed Frames,Zenith Bed Frames Pro,10496.14,1,0.05,1556.18,2023,7,Jul 2023,14.83
ORD-00976,2023-10-13,2023-10-14,CUST-0365,Corporate,West,Rajasthan,Jaipur,Office Supplies,Stationery,Apex Stationery Pro,47422.3,8,0.05,11112.31,2023,10,Oct 2023,23.43
ORD-01975,2024-10-03,2024-10-05,CUST-0351,Corporate,South,Kerala,Kochi,Clothing,Winter Wear,Crest Winter Wear Pro,4586.55,3,0.15,953.91,2024,10,Oct 2024,20.8
ORD-00739,2023-11-19,2023-11-22,CUST-0251,Home Office,West,Rajasthan,Jaipur,Furniture,Sofas,Nimbus Sofas Premium,4186.17,1,0.0,733.36,2023,11,Nov 2023,17.52
ORD-01261,2023-06-18,2023-06-23,CUST-0270,Home Office,South,Kerala,Kochi,Electronics,Laptops,Orbit Laptops Basic,107762.1,2,0.05,325.34,2023,6,Jun 2023,0.3
ORD-00498,2024-12-12,2024-12-17,CUST-0225,Consumer,South,Telangana,Hyderabad,Groceries,Personal Care,Zenith Personal Care Premium,6237.36,10,0.05,1157.19,2024,12,Dec 2024,18.55
ORD-00616,2023-11-23,2023-11-28,CUST-0257,Consumer,East,Bihar,Patna,Office Supplies,Printers,Apex Printers Smart,4311.18,7,0.05,801.88,2023,11,Nov 2023,18.6
ORD-00518,2024-02-19,2024-02-21,CUST-0362,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper Products,Apex Paper Products Plus,22092.1,7,0.2,293.37,2024,2,Feb 2024,1.33
